"subj_id","relation","obj_id","date"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:02:53Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:05:52Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:05:52Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:43:28Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-01T08:43:28Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-08T13:34:09Z"
"https://en.wikipedia.org/wiki/Taylor_%26_Francis","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-08T13:34:09Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-12T13:51:36Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-12T13:51:36Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-12T14:15:57Z"
"https://en.wikipedia.org/wiki/Academic_publishing","references","https://doi.org/10.1371/journal.pone.0127502","2017-06-12T14:15:57Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:05Z"
"http://scienceblogs.com/confessions/2017/06/13/around-the-web-a-quick-list-of-readings-on-predatory-open-access-journals/","discusses","https://doi.org/10.1371/journal.pone.0127502","2017-06-13T21:26:16Z"
